id,name,is_clan,is_virtual,spelling_of,spellings,septs,present_national_histories,design_names,design_ids
13273,Crothers,0,0,,,,,,
13274,Byshoppe,0,0,,,,,,
13275,Bindon,0,0,,,,,,
13276,Biggar,0,0,,,,,,
13277,Kirwan,0,0,,,,,,
13278,Fosbery,0,0,,,,,,
13279,Druitt,0,0,,,,,,
13280,Trehy,0,0,,,,,,
13281,Kinley,0,0,,,,,,
13282,Redington,0,0,,,,,,
13283,Rosborough,0,0,,,,,,
13284,Vigors,0,0,,,,,,
13285,Wybrants,0,0,,,,,,
13286,Fogarty,0,0,,,,,"Fogarty (Tipperary)",408658
13287,Elwood,0,0,,,,,,
13288,Dexter,0,0,,,,,,
13289,Kingsmill,0,0,,,,,,
13290,Lalor,0,0,,,,,,
13291,Mahony,0,0,,,,,,
13292,Tyrry,0,0,,,,,,
13293,Damory,0,0,,,,,,
13294,Hanecroft,0,0,,,,,,
13295,Levinge,0,0,,,,,,
13296,Bonnell,0,0,,,,,,
13297,Nihell,0,0,,,,,,
13298,Duffe,0,0,,,,,,
13299,Kirkwood,0,0,,,,,,
13300,Hugh,0,0,Hughes,,,,,
13301,Eglenton,0,0,,,,,,
13302,Manders,0,0,,,,,,
13303,Barnewell,0,0,,,,,,
13304,Vandeleur,0,0,,,,,,
13305,Cinsallagh,0,0,,,,,,
13306,Wellesley,0,0,,,,,,
13307,Killikelly,0,0,,,,,,
13308,Whalley,0,0,,,,,,
13309,Athy,0,0,,,,,,
13310,Ginkell,0,0,,,,,,
13311,Corker,0,0,,,,,,
13312,Marlay,0,0,,,,,,
13313,Hassard,0,0,,,,,,
13314,Delap,0,0,,,,,,
13315,Donagan,0,0,,,,,,
13316,Cosgrove,0,0,,,,,,
13317,Devenish,0,0,,,,,,
13318,Quinlan,0,0,,,,,,
13319,Minchin,0,0,,,,,,
13320,Beaghan,0,0,,,,,,
13321,Hanraghan,0,0,,,,,,
13322,Meara,0,0,,,,,,
13323,Slattery,0,0,,,,,,
13324,Magill,0,0,,,,,,
13325,Kindelan,0,0,,,,,,
13326,Brenan,0,0,,,,,,
13327,Bisse,0,0,,,,,,
13328,Crommelin,0,0,,,,,,
13329,Podmore,0,0,,,,,,
13330,Hanlon,0,0,,,,,,
13331,Dolphin,0,0,,,,,,
13332,Coyne,0,0,,,,,,
13333,Dobbyn,0,0,,,,,,
13334,Barkey,0,0,,,,,,
13335,Grogan,0,0,,,,,,
13336,Carthew,0,0,,,,,,
13337,Alverston,0,0,,,,,,
13338,Cahane,0,0,,,,,,
13339,Dromgoule,0,0,,,,,,
13340,Maturin,0,0,,,,,,
13341,Lally,0,0,,,,,,
13342,Muschamp,0,0,,,,,,
13343,Lenigan,0,0,,,,,,
13344,Goodwing,0,0,,,,,,
13345,Keogh,0,0,,,,,,
13346,Ribton,0,0,,,,,,
13347,Ronan,0,0,,,,,,
13348,Scanlan,0,0,,,,,,
13349,Tichborne,0,0,,,,,,
13350,Morrogh,0,0,,,,,,
13351,Whitshed,0,0,,,,,,
13352,Vian,0,0,,,,,,
13353,Gaffney,0,0,,,,,,
13354,Bagwell,0,0,,,,,,
13355,Aland,0,0,,,,,,
13356,Meyler,0,0,,,,,,
13357,Tierney,0,0,,,,,,
13358,Blennerhasset,0,0,,,,,,
13359,MacGillikelly,0,0,,,,,,
13360,Betham,0,0,,,,,,
13361,Mural,0,0,,,,,,
13362,MacQuay,0,0,,,,,,
13363,Kerrigan,0,0,,,,,,
13364,Trayle,0,0,,,,,,
13365,Glennon,0,0,,,,,,
13366,Crouley,0,0,,,,,,
13367,Lefroy,0,0,,,,,,
13368,Comerford,0,0,,,,,,
13369,Mather,0,0,,,,,,
13370,Roche,0,0,,,,,,
13371,Salle,0,0,,,,,,
13372,Brackenridge,0,0,,,,,,
13373,Grattan,0,0,,,,,,
13374,Sharpe,0,0,,,,,,
13375,Collin,0,0,,,,,,
13376,MacRery,0,0,,,,,,
13377,Panting,0,0,,,,,,
13378,Prittie,0,0,,,,,,
13379,Gervais,0,0,,,,,,
13380,Maunsell,0,0,,,,,,
13381,Pooler,0,0,,,,,,
13382,Sherland,0,0,,,,,,
13383,Riversdale,0,0,,,,,,
13384,Kirkhoven,0,0,,,,,,
13385,Cooche,0,0,,,,,,
13386,Palles,0,0,,,,,,
13387,Cotter,0,0,,,,,,
13388,Fanning,0,0,,,,,,
13389,Tonson,0,0,,,,,,
13390,Hanney,0,0,,,,,,
13391,Bownder,0,0,,,,,,
13392,Rafferty,0,0,,,,,,
13393,Cliffe,0,0,,,,,,
13394,O'Naghten,0,0,,,,,,
13395,Gentleman,0,0,,,,,,
13396,Coddington,0,0,,,,,,
13397,Cassan,0,0,,,,,,
13398,Corre,0,0,,,,,,
13399,Henn,0,0,,,,,,
13400,Edgeworth,0,0,,,,,,
13401,Mulroney,0,0,,,,,,
13402,Gara,0,0,,,,,,
13403,Waddy,0,0,,,,,,
13404,Caulfield,0,0,,,,,,
13405,Archdekin,0,0,,,,,,
13406,Shortall,0,0,,,,,,
13407,Davie,0,0,Davies,,,,,
13408,Fitzherbert,0,0,,,,,,
13409,Dawdall,0,0,,,,,,
13410,Beauman,0,0,,,,,,
13411,Betagh,0,0,,,,,,
13412,MacInerney,0,0,,,,,,
13413,Conry,0,0,,,,,,
13414,Bomford,0,0,,,,,,
13415,Haire,0,0,,,,,,
13416,Clary,0,0,,,,,,
13417,Flattery,0,0,,,,,,
13418,Geraghty,0,0,,,,,,
13419,Gilfoyle,0,0,,,,,,
13420,Tallis,0,0,,,,,,
13421,Candler,0,0,,,,,,
13422,MacCloskie,0,0,,,,,,
13423,Cuffe,0,0,,,,,,
13424,Perrier,0,0,,,,,,
13425,Crean,0,0,,,,,,
13426,Delamain,0,0,,,,,,
13427,Millerd,0,0,,,,,,
13428,Fearon,0,0,,,,,,
13429,Donnellan,0,0,,,,,,
13430,Tuite,0,0,,,,,,
13431,Hamill,0,0,,,,,,
13432,Slator,0,0,,,,,,
13433,Sylver,0,0,,,,,,
13434,Jalabert,0,0,,,,,,
13435,Haslett,0,0,,,,,,
13436,Nickson,0,0,,,,,,
13437,Kinneally,0,0,,,,,,
13438,Dongan,0,0,,,,,,
13439,Hoey,0,0,,,,,,
13440,Benningham,0,0,,,,,,
13441,Audouin,0,0,,,,,,
13442,Eniry,0,0,,,,,,
13443,Goold,0,0,,,,,,
13444,Tarpey,0,0,,,,,,
13445,MacQuillan,0,0,,,,,,
13446,Kellett,0,0,,,,,,
13447,Duine,0,0,,,,,,
13448,Corrigan,0,0,,,,,,
13449,Geoghegan,0,0,,,,,,
13450,Pakenham,0,0,,,,,,
13451,Neylan,0,0,,,,,,
13452,Feney,0,0,,,,,,
13453,Aldwell,0,0,,,,,,
13454,Gilligan,0,0,,,,,,
13455,Gibbings,0,0,,,,,,
13456,Costello,0,0,,,,,,
13457,Lighton,0,0,,,,,,
13458,Moriarty,0,0,,,,,,
13459,Dockerell,0,0,,,,,,
13460,MacMurrogh,0,0,,,,,,
13461,"La Touche",0,0,,,,,,
13462,Longe,0,0,,,,,,
13463,Gilmartin,0,0,,,,,,
13464,Kinealy,0,0,,,,,,
13465,Massy,0,0,,,,,,
13466,Drought,0,0,,,,,,
13467,Blond,0,0,,,,,,
13468,Langrishe,0,0,,,,,,
13469,Gormley,0,0,,,,,,
13470,MacCoghlan,0,0,,,,,,
13471,Torse,0,0,,,,,,
13472,Leader,0,0,,,,,,
13473,Sarsfield,0,0,,,,,,
13474,Sisson,0,0,,,,,,
13475,Crosthwaite,0,0,,,,,,
13476,Bevereham,0,0,,,,,,
13477,Carden,0,0,,,,,,
13478,Legg,0,0,,,,,,
13479,Dungan,0,0,,,,,,
13480,Folliott,0,0,,,,,,
13481,Heweston,0,0,,,,,,
13482,Davoren,0,0,,,,,,
13483,Boulter,0,0,,,,,,
13484,Garvan,0,0,,,,,,
13485,Mackesy,0,0,,,,,,
13486,"De Paradis",0,0,,,,,,
13487,Gravett,0,0,,,,,,
13488,Kenna,0,0,,,,,,
13489,Rawlyn,0,0,,,,,,
13490,Gahan,0,0,,,,,,
13491,Meldon,0,0,,,,,,
13492,Corneille,0,0,,,,,,
13493,Hanger,0,0,,,,,,
13494,Sheil,0,0,,,,,,
13495,Slacke,0,0,,,,,,
13496,Sommer,0,0,,,,,,
13497,Leahy,0,0,,,,,,
13498,Pooly,0,0,,,,,,
13499,Pigot,0,0,,,,,,
13500,Delmege,0,0,,,,,,
13501,Haffey,0,0,,,,,,
13502,"Le Strange",0,0,,,,,,
13503,Grumley,0,0,,,,,,
13504,Bice,0,0,,,,,,
13505,Grehan,0,0,,,,,,
13506,Fitzhenry,0,0,,,,,,
13507,Galway,0,0,,,,,,
13508,Luker,0,0,,,,,,
13509,Enery,0,0,,,,,,
13510,Crotty,0,0,,,,,,
13511,Jeffcott,0,0,,,,,,
13512,Fitzsymon,0,0,,,,,,
13513,Dowde,0,0,,,,,,
13514,Bevens,0,0,,,,,,
13515,Lyster,0,0,,,,,,
13516,Minnitt,0,0,,,,,,
13517,Kyan,0,0,,,,,,
13518,Despard,0,0,,,,,,
13519,Fitzmaurice,0,0,,,,,,
13520,Echlin,0,0,,,,,,
13521,Penteny,0,0,,,,,,
13522,Reader,0,0,,,,,,
13523,Toole,0,0,,,,,,
13524,Piers,0,0,,,,,,
13525,Borrowes,0,0,,,,,,
13526,Naish,0,0,,,,,,
13527,Rossiter,0,0,,,,,,
13528,Kindahl,0,0,,,,,,
13529,Concannon,0,0,,,,,,
13530,"De Vere",0,0,,,,,,
13531,Cory,0,0,,,,,,
13532,Cobbe,0,0,,,,,,
13533,Cantelow,0,0,,,,,,
13534,Hennessy,0,0,,,,,,
13535,Esmonde,0,0,,,,,,
13536,Tabuteau,0,0,,,,,,
13537,Dodwell,0,0,,,,,,
13538,Heward,0,0,,,,,,
13539,Cashine,0,0,,,,,,
13540,Kinch,0,0,,,,,,
13541,Sherlock,0,0,,,,,,
13542,Kighley,0,0,,,,,,
13543,Agar,0,0,,,,,,
13544,Blakeney,0,0,,,,,,
13545,Bulkeley,0,0,,,,,,
13546,Toomey,0,0,,,,,,
13547,Doolan,0,0,,,,,,
13548,Crosroe,0,0,,,,,,
13549,Delany,0,0,,,,,,
13550,Fullerton,0,0,,,,,,
13551,MacNulty,0,0,,,,,,
13552,Dellatre,0,0,,,,,,
13553,Achmuty,0,0,,,,,,
13554,Aungier,0,0,,,,,,
13555,Hanratty,0,0,,,,,,
13556,Handcock,0,0,,,,,,
13557,Pomeroy,0,0,,,,,,
13558,Forstall,0,0,,,,,,
13559,Mulligan,0,0,,,,,,
13560,Coppinger,0,0,,,,,,
13561,Grymes,0,0,,,,,,
13562,Sharkey,0,0,,,,,,
13563,Gisborne,0,0,,,,,,
13564,Usher,0,0,,,,,,
13565,Ancketill,0,0,,,,,,
13566,Ducal,0,0,,,,,,
13567,Bodkin,0,0,,,,,,
13568,Ralphson,0,0,,,,,,
13569,Taaffe,0,0,,,,,,
13570,Puxley,0,0,,,,,,
13571,Monaghan,0,0,,,,,,
13572,Cosker,0,0,,,,,,
13573,Dowdall,0,0,,,,,,
13574,Bunbury,0,0,,,,,,
13575,Plunkett,0,0,,,,,,
13576,Alleet,0,0,,,,,,
13577,Rochfort,0,0,,,,,,
13578,Nagle,0,0,,,,,,
13579,Antique,0,0,,,,,,
13580,Moroney,0,0,,,,,,
13581,Cornyn,0,0,,,,,,
13582,Lentaigne,0,0,,,,,,
13583,Fowkes,0,0,,,,,,
13584,Shanly,0,0,,,,,,
13585,Dolier,0,0,,,,,,
13586,Lenihan,0,0,,,,,,
13587,Cromie,0,0,,,,,,
13588,Doyne,0,0,,,,,,
13589,Synnott,0,0,,,,,,
13590,Bennis,0,0,,,,,,
13591,Brigid,0,0,,,,,,
13592,Carpendale,0,0,,,,,,
13593,Connor,0,0,,,,,,
13594,Prendergast,0,0,,,,,,
13595,Gethin,0,0,,,,,,
13596,Derham,0,0,,,,,,
13597,MacRanell,0,0,,,,,,
13598,Shearman,0,0,,,,,,
13599,Butt,0,0,,,,,,
13600,Archbold,0,0,,,,,,
13601,Bath,0,0,,,,,,
13602,Dinneen,0,0,,,,,,
13603,Nettles,0,0,,,,,,
13604,Fetherstonhaugh,0,0,,,,,,
13605,Lawder,0,0,,,,,,
13606,Mulvaney,0,0,,,,,,
13607,Langan,0,0,,,,,,
13608,O'Heron,0,0,,,,,,
13609,O'Beirne,0,0,,,,,,
13610,O'Boland,0,0,,,,,,
13611,Bryne,0,0,,,,,,
13612,O'Broder,0,0,,,,,,
13613,Calane,0,0,,,,,,
13614,O'Clary,0,0,,,,,,
13615,O'Coffey,0,0,,,,,,
13616,MacColgan,0,0,,,,,,
13617,O''Cullane,0,0,,,,,,
13618,O'Concannon,0,0,,,,,,
13619,Neely,0,0,,,,,,
13620,O’Mulconry,0,0,,,,,,
13621,O'Conry,0,0,,,,,,
13622,Corcor,0,0,,,,,,
13623,O'Cornyn,0,0,,,,,,
13624,MacCostello,0,0,,,,,,
13625,MacCotter,0,0,,,,,,
13626,O'Crean,0,0,,,,,,
13627,MacEnchroe-Clare,0,0,,,,,,
13628,O'Cullen,0,0,,,,,,
13629,O'Dane,0,0,,,,,,
13630,O'Daveron,0,0,,,,,,
13631,O'Dea,0,0,,,,,,
13632,Dennehy,0,0,,,,,,
13633,O'Dinneen,0,0,,,,,,
13634,Donegan,0,0,,,,,,
13635,Dunphy,0,0,,,,,,
13636,MacDonlevy,0,0,,,,,,
13637,O'Donnellan,0,0,,,,,,
13638,O'Dooley,0,0,,,,,,
13639,O'Driscoll,0,0,,,,,,
13640,O'Duggan,0,0,,,,,,
13641,Eager,0,0,,,,,,
13642,MacEgan,0,0,,,,,,
13643,O'Fahy,0,0,,,,,,
13644,O'Fallon,0,0,,,,,,
13645,Farrelly,0,0,,,,,,
13646,Falkiner,0,0,,,,,,
13647,MacFerrin,0,0,,,,,,
13648,Feeney,0,0,,,,,,
13649,O'Finnegan,0,0,,,,,,
13650,O'Flattery,0,0,,,,,,
13651,O'Fogarty,0,0,,,,,,
13652,O'Friel,0,0,,,,,,
13653,Gavan,0,0,,,,,,
13654,O'Gara,0,0,,,,,,
13655,O'Garvey,0,0,,,,,,
13656,Macgeraghty,0,0,,,,,,
13657,O'Gibney,0,0,,,,,,
13658,MacGilfoyle,0,0,,,,,,
13659,MacGillicuddy,0,0,,,,,,
13660,MacGilligan,0,0,,,,,,
13661,O'Gorman,0,0,,,,,,
13662,O'Gormley,0,0,,,,,,
13663,O'Hagan,0,0,,,,,,
13664,O'Hanlon,0,0,,,,,,
13665,O'Hanna,0,0,,,,,,
13666,O'Hanraghan,0,0,,,,,,
13667,Hanraghty,0,0,,,,,,
13668,O'Hart,0,0,,,,,,
13669,O'Hartagan,0,0,,,,,,
13670,O'Hea,0,0,,,,,,
13671,Heffernan,0,0,,,,,,
13672,O'Hegarty,0,0,,,,,,
13673,O'Hennessy,0,0,,,,,,
13674,O'Horan,0,0,,,,,,
13675,Herlihy,0,0,,,,,,
13676,O'Hoey,0,0,,,,,,
13677,Janes,0,0,,,,,,
13678,Kinahan,0,0,,,,,,
13679,O'Keevan,0,0,,,,,,
13680,O'Kinane,0,0,,,,,,
13681,O'Kinealy,0,0,,,,,,
13682,O'Kinnealy,0,0,,,,,,
13683,O'Kirwan,0,0,,,,,,
13684,"De Lacy",0,0,,,,,,
13685,Mullally,0,0,,,,,,
13686,O'Langan,0,0,,,,,,
13687,O'Lee,0,0,,,,,,
13688,Lanigan,0,0,,,,,,
13689,O'Lonergan,0,0,,,,,,
13690,Lavery,0,0,,,,,,
13691,Magawley,0,0,,,,,,
13692,MacCan,0,0,,,,,,
13693,MacCartain,0,0,,,,,,
13694,Kenley,0,0,,,,,,
13695,Sheehy,0,0,,,,,,
13696,Tiernan,0,0,,,,,,
13697,MacFingah,0,0,,,,,,
13698,O'Madden,0,0,,,,,,
13699,O'Fynn,0,0,,,,,,
13700,O'Mahony,0,0,,,,,,
13701,O'Malley,0,0,,,,,,
13702,O'Malone,0,0,,,,,,
13703,O'Meagher,0,0,,,,,,
13704,O'Meara,0,0,,,,,,
13705,O'Meighan,0,0,,,,,,
13706,Muldoon,0,0,,,,,,
13707,O'Mullowney,0,0,,,,,,
13708,O'Monaghan,0,0,,,,,,
13709,O'Mulligan,0,0,,,,,,
13710,O'Molloy,0,0,,,,,,
13711,Mulvany,0,0,,,,,,
13712,O'Mulvihill,0,0,,,,,,
13713,O'Morchoe,0,0,,,,,,
13714,O'Neylan,0,0,,,,,,
13715,Neil,0,0,,,,,,
13716,O'Noone,0,0,,,,,,
13717,O'Phelan,0,0,,,,,,
13718,O'Quinlevan,0,0,,,,,,
13719,O'Quin,0,0,,,,,,
13720,O'Rafferty,0,0,,,,,,
13721,O'Riordan,0,0,,,,,,
13722,O'Ring,0,0,,,,,,
13723,O'Rodden,0,0,,,,,,
13724,O'Rush,0,0,,,,,,
13725,O'Mulrian,0,0,,,,,,
13726,O'Scanlan,0,0,,,,,,
13727,O'Shaughnessy,0,0,,,,,,
13728,O'Sheil,0,0,,,,,,
13729,Sison,0,0,,,,,,
13730,O'Slattery,0,0,,,,,,
13731,O'Tierney,0,0,,,,,,
13732,O'Toole,0,0,,,,,,
13733,'Towmey,0,0,,,,,,
13734,Wreath,0,0,,,,,,
13735,Troy,0,0,,,,,,
13736,Venable,0,0,,,,,,
13737,Waide,0,0,,,,,,
13738,Wakman,0,0,,,,,,
13739,Watters,0,0,,,,,,
13740,Witsed,0,0,,,,,,
13741,Tickell,0,0,,,,,,
13742,Warters,0,0,,,,,,
13743,Wettenhall,0,0,,,,,,
13744,Nearn,0,0,,,,,,
13745,Lennon,0,0,,,,,,
13746,Synge,0,0,,,,,,
13747,Wynne,0,0,Wynn,,,,,
13748,Worrall,0,0,,,,,,
13749,Woodroffe,0,0,,,,,,
13750,Mulock,0,0,,,,,,
13751,Tod,0,0,,,,,,
13752,Wynton,0,0,,,,,,
13753,Shane,0,0,,,,,,
13754,Madock,0,0,Madoc,,,,,
13755,Grimond,0,0,,,,,,
13756,Ronald,0,0,,,,,,
13757,Bonekill,0,0,,,,,,
13758,Romans,0,0,,,,,,
13759,Annand,0,0,,,,,,
13760,Peebles,0,0,,,,,,
13761,Plenderleith,0,0,,,,,,
13762,Porterfield,0,0,,,,,,
13763,Landel,0,0,,,,,,
13764,Kirkaldie,0,0,,,,,,
13765,Haitlie,0,0,,,,,,
13766,Stryvelin,0,0,,,,,,
13767,Duddington,0,0,,,,,,
13768,Riddock,0,0,,,,,,
13769,Sydserf,0,0,,,,,,
13770,Joass,0,0,,,,,,
13771,Nimmo,0,0,,,,,,
13772,Fennison,0,0,,,,,,
13773,Bissland,0,0,,,,,,
13774,Stratherne,0,0,,,,,,
13775,Mounsey,0,0,,,,,,
13776,Haswell,0,0,,,,,,
13777,Bokeland,0,0,,,,,,
13778,Wyld,0,0,,,,,,
13779,Collow,0,0,,,,,,
13780,Stronoch,0,0,,,,,,
13781,Pardy,0,0,,,,,,
13782,Todrick,0,0,,,,,,
13783,Rickart,0,0,,,,,,
13784,Sivright,0,0,,,,,,
13785,Aldington,0,0,,,,,,
13786,Watterton,0,0,,,,,,
13787,Danner,0,0,,,,,,
13788,Sleich,0,0,,,,,,
13789,Bog,0,0,,,,,,
13790,Frier,0,0,,,,,,
13791,Drever,0,0,,,,,,
13792,Row,0,0,,,,,,
13793,Pumfrey,0,0,,,,,,
13794,Arkley,0,0,,,,,,
13795,Gleig,0,0,,,,,,
13796,Murchison,0,0,,,,,,
13797,MacHan,0,0,,,,,,
13798,Erthe,0,0,,,,,,
13799,Locherby,0,0,,,,,,
13800,Grosett,0,0,,,,,,
13801,Crabbie,0,0,,,,,,
13802,Baskin,0,0,,,,,,
13803,Outram,0,0,,,,,,
13804,Ouston,0,0,,,,,,
13805,Halyburton,0,0,,,,,,
13806,Redpath,0,0,,,,,,
13807,Belfarge,0,0,,,,,,
13808,Edington,0,0,,,,,,
13809,Tawse,0,0,,,,,,
13810,Corrie,0,0,,,,,,
13811,Oughton,0,0,,,,,,
13812,Freer,0,0,,,,,,
13813,Shortt,0,0,,,,,,
13814,Townis,0,0,,,,,,
13815,Calderwood,0,0,,,,,,
13816,Struthers,0,0,,,,,,
13817,Hathorn,0,0,,,,,,
13818,Herren,0,0,,,,,,
13819,Carfrae,0,0,,,,,,
13820,Tytler,0,0,,,,,,
13821,Goldie,0,0,,,,,,
13822,Wenley,0,0,,,,,,
13823,Smollett,0,0,,,,,,
13824,Wintoun,0,0,,,,,,
13825,Craigie,0,0,,,,,,
13826,Glasgow,0,0,,,,,,
13827,Shewal,0,0,,,,,,
13828,Mudie,0,0,,,,,,
13829,Hair,0,0,,,,,,
13830,Hartsyde,0,0,,,,,,
13831,Bouie,0,0,,,,,,
13832,Hummell,0,0,,,,,,
13833,Cor,0,0,,,,,,
13834,Gamack,0,0,,,,,,
13835,Cramond,0,0,,,,,,
13836,Kintore,0,0,,,,,,
13837,Louis,0,0,Lewis,,,,,
13838,Burnside,0,0,,,,,,
13839,Spurrier,0,0,,,,,,
13840,Kidston,0,0,,,,,,
13841,MacGeachen,0,0,,,,,,
13842,Minnoch,0,0,,,,,,
13843,Beatson,0,0,,,,,,
13844,Waston,0,0,,,,,,
13845,Renny,0,0,,,,,,
13846,Scrogie,0,0,,,,,,
13847,Lochore,0,0,,,,,,
13848,Carstairs,0,0,,,,,,
13849,Affleck,0,0,,,,,,
13850,Carnes,0,0,,,,,,
13851,Waugh,0,0,,,,,,
13852,Ethlington,0,0,,,,,,
13853,Corsby,0,0,,,,,,
13854,Creigh,0,0,,,,,,
13855,Seres,0,0,,,,,,
13856,Boyes,0,0,,,,,,
13857,Hinshaw,0,0,,,,,,
13858,MacLannahan,0,0,,,,,,
13859,Shives,0,0,,,,,,
13860,Fairholm,0,0,,,,,,
13861,Duguid,0,0,,,,,,
13862,Borron,0,0,,,,,,
13863,Gellie,0,0,,,,,,
13864,Foulis,0,0,,,,,,
13865,"St Clair",0,0,,,,,,
13866,Cringan,0,0,,,,,,
13867,Ballingall,0,0,,,,,,
13868,Atheson,0,0,,,,,,
13869,Tovy,0,0,,,,,,
13870,Adiston,0,0,,,,,,
13871,Panther,0,0,,,,,,
13872,Craigge,0,0,,,,,,
13873,Lavington,0,0,,,,,,
13874,Glasford,0,0,,,,,,
13875,Oswald,0,0,,,,,,
13876,Littelman,0,0,,,,,,
13877,Craigdaillie,0,0,,,,,,
13878,Athell,0,0,,,,,,
13879,Calzier,0,0,,,,,,
13880,Scougall,0,0,,,,,,
13881,Mertoun,0,0,,,,,,
13882,Wordie,0,0,,,,,,
13883,Lorimer,0,0,,,,,,
13884,Liddell,0,0,,,,,,
13885,Tarvit,0,0,,,,,,
13886,Warrender,0,0,,,,,,
13887,Honyman,0,0,,,,,,
13888,Galbreath,0,0,,,,,,
13889,"St Michael ",0,0,,,,,,
13890,MacGeorge,0,0,,,,,,
13891,Ogston,0,0,,,,,,
13892,Gavine,0,0,,,,,,
13893,Corsar,0,0,,,,,,
13894,Irland,0,0,,,,,,
13895,Greenlees,0,0,,,,,,
13896,Lidderdale,0,0,,,,,,
13897,Fife,0,0,,,,,,
13898,Feron,0,0,,,,,,
13899,MacMathan,0,0,,,,,,
13900,Carberry,0,0,,,,,,
13901,Clunes,0,0,,,,,,
13902,Gloag,0,0,,,,,,
13903,Armistead,0,0,,,,,,
13904,Lapslie,0,0,,,,,,
13905,Soote,0,0,,,,,,
13906,Craik,0,0,,,,,,
13907,Fairfowl,0,0,,,,,,
13908,Mearns,0,0,,,,,,
13909,Mellis,0,0,,,,,,
13910,Haldon,0,0,,,,,,
13911,Blacklock,0,0,,,,,,
13912,Meiklejohn,0,0,,,,,,
13913,Philip,0,0,Phillips,,,,,
13914,MacKerrel,0,0,,,,,,
13915,Meik,0,0,,,,,,
13916,Spot,0,0,,,,,,
13917,Chessells,0,0,,,,,,
13918,Yawkins,0,0,,,,,,
13919,Anny,0,0,,,,,,
13920,Armour,0,0,,,,,,
13921,Hadderwick,0,0,,,,,,
13922,Rochead,0,0,,,,,,
13923,Cant,0,0,,,,,,
13924,Lade,0,0,,,,,,
13925,Christall,0,0,,,,,,
13926,Cullow,0,0,,,,,,
13927,Powrie,0,0,,,,,,
13928,Umphrastoun,0,0,,,,,,
13929,Loch,0,0,,,,,,
13930,Spiers,0,0,,,,,,
13931,Lightbody,0,0,,,,,,
13932,Laven,0,0,,,,,,
13933,Imrie,0,0,,,,,,
13934,Coane,0,0,,,,,,
13935,Falshaw,0,0,,,,,,
13936,Angus,0,0,,,,,,
13937,Sligo,0,0,,,,,,
13938,Carse,0,0,,,,,,
13939,Ponton,0,0,,,,,,
13940,Criery,0,0,,,,,,
13941,Winram,0,0,,,,,,
13942,Brander,0,0,,,,,,
13943,Widderspoon,0,0,,,,,,
13944,Vilant,0,0,,,,,,
13945,Freebairn,0,0,,,,,,
13946,Shand,0,0,,,,,,
13947,Corser,0,0,,,,,,
13948,Valange,0,0,,,,,,
13949,Mossman,0,0,,,,,,
13950,Goodlet,0,0,,,,,,
13951,Cassels,0,0,,,,,,
13952,MacCreadie,0,0,,,,,,
13953,Kelso,0,0,,,,,,
13954,Quincey,0,0,,,,,,
13955,Pilmure,0,0,,,,,,
13956,Corstophine,0,0,,,,,,
13957,Crowther,0,0,,,,,,
13958,Torrance,0,0,,,,,,
13959,Hastie,0,0,,,,,,
13960,Stott,0,0,,,,,,
13961,Lithgow,0,0,,,,,,
13962,Elm,0,0,,,,,,
13963,Cockie,0,0,,,,,,
13964,Garvie,0,0,,,,,,
13965,Libberton,0,0,,,,,,
13966,"Crumbie,",0,0,,,,,,
13967,Gladstone,0,0,,,,,,
13968,Wate,0,0,,,,,,
13969,Moultrie,0,0,,,,,,
13970,Chiesly,0,0,,,,,,
13971,Cobell,0,0,,,,,,
13972,Lingard,0,0,,,,,,
13973,Bennie,0,0,,,,,,
13974,Brimer,0,0,,,,,,
13975,Aikman,0,0,,,,,,
13976,Majoribanks,0,0,,,,,,
13977,Pont,0,0,,,,,,
13978,Muckle,0,0,,,,,,
13979,Sibbald,0,0,,,,,,
13980,Danielston,0,0,,,,,,
13981,Mundell,0,0,,,,,,
13982,Spittal,0,0,,,,,,
13983,Copland,0,0,,,,,,
13984,Cuthbert,0,0,,,,,,
13985,Nevoy,0,0,,,,,,
13986,Jarvie,0,0,,,,,,
13987,Burrow,0,0,,,,,,
13988,Yetts,0,0,,,,,,
13989,Harcarse,0,0,,,,,,
13990,Chirnside,0,0,,,,,,
13991,Clogston,0,0,,,,,,
13992,Keirie,0,0,,,,,,
13993,Dreghorn,0,0,,,,,,
13994,Clyton,0,0,,,,,,
13995,Belsches,0,0,,,,,,
13996,Croe,0,0,,,,,,
13997,Fithie,0,0,,,,,,
13998,Kinross,0,0,,,,,,
13999,Fernie,0,0,,,,,,
14000,Congreve,0,0,,,,,,
14001,Bellenden,0,0,,,,,,
14002,Myrton,0,0,,,,,,
14003,Finnie,0,0,,,,,,
14004,Birnie,0,0,,,,,,
14005,Arbuckle,0,0,,,,,,
14006,Whannell,0,0,,,,,,
14007,Molleson,0,0,,,,,,
14008,Bourdon,0,0,,,,,,
14009,Turing,0,0,,,,,,
14010,Kibble,0,0,,,,,,
14011,Blocase,0,0,,,,,,
14012,Bogle,0,0,,,,,,
14013,Halcro,0,0,,,,,,
14014,Stamfield,0,0,,,,,,
14015,Naesmith,0,0,,,,,,
14016,Barrowman,0,0,,,,,,
14017,Caddell,0,0,,,,,,
14018,Handyside,0,0,,,,,,
14019,Cousland,0,0,,,,,,
14020,Liston,0,0,,,,,,
14021,Rigg,0,0,,,,,,
14022,Pirie,0,0,,,,,,
14023,Yeoman,0,0,,,,,,
